tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
CS5-6b_LP-DIR-T-1656	CS5-6b_LP-DIR-T	CS5-6b	2.1	330.3	-43.5	0	0	0.0	0.0	2	423.0	This study	hargrave 2023-02-16 21:48:38	LT-T-Z:LP-DIR-T	g	10997	u	8	273			pmagpy-4.2.24-1	1.05e-07	2.52e-09	1.35e-09	2.8100000000000004e-09
CS5-6b_LP-DIR-T-1657	CS5-6b_LP-DIR-T	CS5-6b	2.6	329.1	-43.3	0	0	0.0	0.0	3	523.0	This study	hargrave 2023-02-17 14:17:38	LT-T-Z:LP-DIR-T	g	10998	u	8	273			pmagpy-4.2.24-1	1.09e-07	3.37e-09	2.24e-09	3.24e-09
CS5-6b_LP-DIR-T-1658	CS5-6b_LP-DIR-T	CS5-6b	3.2	329.1	-44.1	0	0	0.0	0.0	4	623.0	This study	hargrave 2023-02-17 20:50:37	LT-T-Z:LP-DIR-T	g	10999	u	8	273			pmagpy-4.2.24-1	9.67e-08	3.17e-09	3.14e-09	3.48e-09
CS5-6b_LP-DIR-T-1659	CS5-6b_LP-DIR-T	CS5-6b	2.1	326.3	-45.3	0	0	0.0	0.0	5	648.0	This study	hargrave 2023-02-18 15:11:58	LT-T-Z:LP-DIR-T	g	11000	u	8	273			pmagpy-4.2.24-1	9.56e-08	2.17e-09	1.41e-09	2.9600000000000005e-09
CS5-6b_LP-DIR-T-1660	CS5-6b_LP-DIR-T	CS5-6b	2.1	328.7	-46.0	0	0	0.0	0.0	6	673.0	This study	hargrave 2023-02-19 08:44:06	LT-T-Z:LP-DIR-T	g	11001	u	8	273			pmagpy-4.2.24-1	9.44e-08	9.29e-10	2.35e-09	2.6600000000000003e-09
CS5-6b_LP-DIR-T-1661	CS5-6b_LP-DIR-T	CS5-6b	1.7	322.7	-46.1	0	0	0.0	0.0	7	723.0	This study	hargrave 2023-02-20 11:38:32	LT-T-Z:LP-DIR-T	g	11002	u	8	273			pmagpy-4.2.24-1	9.13e-08	1.32e-09	7.89e-10	2.74e-09
CS5-6b_LP-DIR-T-1662	CS5-6b_LP-DIR-T	CS5-6b	2.4	325.5	-42.8	0	0	0.0	0.0	8	773.0	This study	hargrave 2023-02-20 17:02:45	LT-T-Z:LP-DIR-T	g	11003	u	8	273			pmagpy-4.2.24-1	8.67e-08	1.89e-09	2.39e-09	2.57e-09
CS5-6b_LP-DIR-T-1663	CS5-6b_LP-DIR-T	CS5-6b	1.5	331.0	-42.5	0	0	0.0	0.0	9	823.0	This study	hargrave 2023-02-21 10:22:58	LT-T-Z:LP-DIR-T	g	11004	u	8	273			pmagpy-4.2.24-1	5.57e-08	9.66e-10	7.149999999999999e-10	2.02e-09
CS5-6b_LP-DIR-T-1664	CS5-6b_LP-DIR-T	CS5-6b	4.4	328.5	-39.6	0	0	0.0	0.0	10	830.0	This study	hargrave 2023-02-21 17:19:16	LT-T-Z:LP-DIR-T	g	11005	u	8	273			pmagpy-4.2.24-1	5.58e-08	1.56e-09	4e-09	1.95e-09
CS5-6b_LP-DIR-T-1665	CS5-6b_LP-DIR-T	CS5-6b	2.7	329.5	-29.8	0	0	0.0	0.0	11	834.0	This study	hargrave 2023-02-22 13:00:00	LT-T-Z:LP-DIR-T	g	11006	u	8	273			pmagpy-4.2.24-1	6.11e-08	1.84e-09	1.93e-09	2.02e-09
CS5-6b_LP-DIR-T-1666	CS5-6b_LP-DIR-T	CS5-6b	2.6	327.1	-36.5	0	0	0.0	0.0	12	838.0	This study	hargrave 2023-02-22 19:42:23	LT-T-Z:LP-DIR-T	g	11007	u	8	273			pmagpy-4.2.24-1	5.62e-08	1.49e-09	1.7300000000000004e-09	1.85e-09
CS5-6b_LP-DIR-T-1667	CS5-6b_LP-DIR-T	CS5-6b	2.0	320.7	-36.6	0	0	0.0	0.0	13	843.0	This study	hargrave 2023-02-23 13:55:52	LT-T-Z:LP-DIR-T	g	11008	u	8	273			pmagpy-4.2.24-1	5.13e-08	7.93e-10	1.41e-09	1.65e-09
CS5-6b_LP-DIR-T-1668	CS5-6b_LP-DIR-T	CS5-6b	3.3	337.0	-44.7	0	0	0.0	0.0	14	848.0	This study	hargrave 2023-03-14 09:34:54	LT-T-Z:LP-DIR-T	g	11009	u	8	273			pmagpy-4.2.24-1	4.59e-08	1.0800000000000002e-09	1.95e-09	2e-09
CS5-6b_LP-DIR-T-1669	CS5-6b_LP-DIR-T	CS5-6b	2.9	332.9	-31.2	0	0	0.0	0.0	15	853.0	This study	hargrave 2023-03-14 14:33:53	LT-T-Z:LP-DIR-T	g	11010	u	8	273			pmagpy-4.2.24-1	4.38e-08	1.21e-09	1.18e-09	2.21e-09
CS5-6b_LP-DIR-T-1670	CS5-6b_LP-DIR-T	CS5-6b	4.0	338.6	-22.8	0	0	0.0	0.0	16	857.0	This study	hargrave 2023-03-15 08:51:09	LT-T-Z:LP-DIR-T	g	11011	u	8	273			pmagpy-4.2.24-1	4.88e-08	1.25e-09	2.57e-09	2.12e-09
CS5-6b_LP-DIR-T-1671	CS5-6b_LP-DIR-T	CS5-6b	4.2	332.2	-25.6	0	0	0.0	0.0	17	861.0	This study	hargrave 2023-03-15 15:30:43	LT-T-Z:LP-DIR-T	g	11012	u	8	273			pmagpy-4.2.24-1	4.32e-08	8.359999999999999e-10	2.67e-09	2.1100000000000004e-09
CS5-6b_LP-DIR-T-1672	CS5-6b_LP-DIR-T	CS5-6b	2.8	348.9	-30.7	0	0	0.0	0.0	18	867.0	This study	hargrave 2023-03-16 09:05:41	LT-T-Z:LP-DIR-T	g	11013	u	8	273			pmagpy-4.2.24-1	3.92e-08	6.58e-10	9.98e-10	2.07e-09
CS5-6b_LP-DIR-T-1673	CS5-6b_LP-DIR-T	CS5-6b	3.8	327.9	-29.2	0	0	0.0	0.0	19	875.0	This study	hargrave 2023-03-16 17:38:30	LT-T-Z:LP-DIR-T	g	11014	u	8	273			pmagpy-4.2.24-1	4.14e-08	1.7e-09	1.59e-09	2.19e-09
CS5-6b_LP-DIR-T-1674	CS5-6b_LP-DIR-T	CS5-6b	3.6	351.1	-29.6	0	0	0.0	0.0	20	884.0	This study	hargrave 2023-03-17 10:38:29	LT-T-Z:LP-DIR-T	g	11015	u	8	273			pmagpy-4.2.24-1	4.05e-08	5.35e-10	1.12e-09	2.47e-09
CS5-6b_LP-DIR-T-1675	CS5-6b_LP-DIR-T	CS5-6b	3.6	322.1	-25.8	0	0	0.0	0.0	21	892.0	This study	hargrave 2023-03-17 18:42:26	LT-T-Z:LP-DIR-T	g	11016	u	8	273			pmagpy-4.2.24-1	3.31e-08	1.91e-09	6.78e-10	2.1e-09
CS5-6b_LP-DIR-T-1676	CS5-6b_LP-DIR-T	CS5-6b	3.3	353.9	-11.3	0	0	0.0	0.0	22	904.0	This study	hargrave 2023-03-19 14:28:22	LT-T-Z:LP-DIR-T	g	11017	u	8	273			pmagpy-4.2.24-1	4.79e-08	2.15e-09	8.88e-10	2.65e-09
CS5-6b_LP-DIR-T-1677	CS5-6b_LP-DIR-T	CS5-6b	3.7	321.3	-28.6	0	0	0.0	0.0	23	906.0	This study	hargrave 2023-03-20 09:12:09	LT-T-Z:LP-DIR-T	g	11018	u	8	273			pmagpy-4.2.24-1	2.44e-08	1.3900000000000002e-09	7.049999999999999e-10	1.87e-09
CS5-6b_LP-DIR-T-1678	CS5-6b_LP-DIR-T	CS5-6b	4.5	12.0	-16.0	0	0	0.0	0.0	24	911.0	This study	hargrave 2023-03-20 14:18:17	LT-T-Z:LP-DIR-T	g	11019	u	8	273			pmagpy-4.2.24-1	3.66e-08	3.3500000000000003e-10	1.3300000000000002e-09	2.6100000000000003e-09
CS5-6b_LP-DIR-T-1679	CS5-6b_LP-DIR-T	CS5-6b	4.7	300.1	-36.8	0	0	0.0	0.0	25	918.0	This study	hargrave 2023-03-21 09:14:30	LT-T-Z:LP-DIR-T	g	11020	u	8	273			pmagpy-4.2.24-1	1.76e-08	1.28e-09	6.519999999999999e-10	1.61e-09
CS5-6b_LP-DIR-T-1680	CS5-6b_LP-DIR-T	CS5-6b	3.7	347.3	-6.1	0	0	0.0	0.0	26	928.0	This study	hargrave 2023-03-21 13:48:49	LT-T-Z:LP-DIR-T	g	11021	u	8	273			pmagpy-4.2.24-1	4.32e-08	4.74e-10	1.02e-09	2.59e-09
CS5-6b_LP-DIR-T-1681	CS5-6b_LP-DIR-T	CS5-6b	4.3	286.3	-28.1	0	0	0.0	0.0	27	938.0	This study	hargrave 2023-03-21 17:53:22	LT-T-Z:LP-DIR-T	g	11022	u	8	273			pmagpy-4.2.24-1	1.92e-08	7.689999999999999e-10	2.02e-09	1.51e-09
CS5-8b_LP-DIR-T-1682	CS5-8b_LP-DIR-T	CS5-8b	0.6	232.3	-4.3	0	0	0.0	0.0	0	273.0	This study	hargrave 2023-02-02 18:44:20	LT-NO:LP-DIR-T	g	11023	u	8	273			pmagpy-4.2.24-1	1.28e-07	1.4e-09	1.3e-09	6e-10
CS5-8b_LP-DIR-T-1683	CS5-8b_LP-DIR-T	CS5-8b	0.4	21.0	-37.6	0	0	0.0	0.0	1	77.0	This study	hargrave 2023-02-05 15:07:09	LT-LT-Z:LP-DIR-T	g	11024	u	8	273			pmagpy-4.2.24-1	1.33e-07	1.8e-09	4.880000000000001e-10	1.82e-09
CS5-8b_LP-DIR-T-1684	CS5-8b_LP-DIR-T	CS5-8b	3.2	25.0	-38.2	0	0	0.0	0.0	2	423.0	This study	hargrave 2023-02-16 21:50:05	LT-T-Z:LP-DIR-T	g	11025	u	8	273			pmagpy-4.2.24-1	1.65e-07	8.040000000000001e-09	8.38e-10	5.61e-09
CS5-8b_LP-DIR-T-1685	CS5-8b_LP-DIR-T	CS5-8b	3.9	20.9	-37.8	0	0	0.0	0.0	3	523.0	This study	hargrave 2023-02-17 14:19:04	LT-T-Z:LP-DIR-T	g	11026	u	8	273			pmagpy-4.2.24-1	1.64e-07	8.009999999999999e-09	4.9e-09	6.33e-09
CS5-8b_LP-DIR-T-1686	CS5-8b_LP-DIR-T	CS5-8b	2.8	24.5	-34.9	0	0	0.0	0.0	4	623.0	This study	hargrave 2023-02-17 20:52:03	LT-T-Z:LP-DIR-T	g	11027	u	8	273			pmagpy-4.2.24-1	1.49e-07	5.13e-09	8.740000000000002e-10	5.41e-09
CS5-8b_LP-DIR-T-1687	CS5-8b_LP-DIR-T	CS5-8b	5.0	25.3	-34.7	0	0	0.0	0.0	5	648.0	This study	hargrave 2023-02-18 15:13:25	LT-T-Z:LP-DIR-T	g	11028	u	8	273			pmagpy-4.2.24-1	1.45e-07	9.3e-09	6.7799999999999985e-09	5.8e-09
CS5-8b_LP-DIR-T-1688	CS5-8b_LP-DIR-T	CS5-8b	2.9	21.7	-34.1	0	0	0.0	0.0	6	673.0	This study	hargrave 2023-02-19 08:45:33	LT-T-Z:LP-DIR-T	g	11029	u	8	273			pmagpy-4.2.24-1	1.43e-07	4.45e-09	2.6800000000000003e-09	5.489999999999999e-09
CS5-8b_LP-DIR-T-1689	CS5-8b_LP-DIR-T	CS5-8b	3.0	24.3	-33.9	0	0	0.0	0.0	7	723.0	This study	hargrave 2023-02-20 11:39:59	LT-T-Z:LP-DIR-T	g	11030	u	8	273			pmagpy-4.2.24-1	1.35e-07	3.86e-09	2.92e-09	5.21e-09
CS5-8b_LP-DIR-T-1690	CS5-8b_LP-DIR-T	CS5-8b	3.5	29.1	-33.1	0	0	0.0	0.0	8	773.0	This study	hargrave 2023-02-20 17:04:12	LT-T-Z:LP-DIR-T	g	11031	u	8	273			pmagpy-4.2.24-1	1.27e-07	1.23e-09	6.11e-09	4.72e-09
CS5-8b_LP-DIR-T-1691	CS5-8b_LP-DIR-T	CS5-8b	4.3	20.1	-23.4	0	0	0.0	0.0	9	823.0	This study	hargrave 2023-02-21 10:24:26	LT-T-Z:LP-DIR-T	g	11032	u	8	273			pmagpy-4.2.24-1	9.71e-08	4.379999999999999e-09	4.26e-09	4.11e-09
CS5-8b_LP-DIR-T-1692	CS5-8b_LP-DIR-T	CS5-8b	3.0	18.7	-25.6	0	0	0.0	0.0	10	830.0	This study	hargrave 2023-02-21 17:20:25	LT-T-Z:LP-DIR-T	g	11033	u	8	273			pmagpy-4.2.24-1	9.3e-08	2.07e-09	1.94e-09	3.99e-09
CS5-8b_LP-DIR-T-1693	CS5-8b_LP-DIR-T	CS5-8b	3.4	14.9	-24.6	0	0	0.0	0.0	11	834.0	This study	hargrave 2023-02-22 13:01:27	LT-T-Z:LP-DIR-T	g	11034	u	8	273			pmagpy-4.2.24-1	9.32e-08	3.06e-09	2.51e-09	3.95e-09
CS5-8b_LP-DIR-T-1694	CS5-8b_LP-DIR-T	CS5-8b	3.3	20.3	-31.4	0	0	0.0	0.0	12	838.0	This study	hargrave 2023-02-22 19:43:50	LT-T-Z:LP-DIR-T	g	11035	u	8	273			pmagpy-4.2.24-1	8.470000000000001e-08	3.08e-09	1.41e-09	3.5700000000000007e-09
CS5-8b_LP-DIR-T-1695	CS5-8b_LP-DIR-T	CS5-8b	5.1	18.7	-27.7	0	0	0.0	0.0	13	843.0	This study	hargrave 2023-02-23 13:57:21	LT-T-Z:LP-DIR-T	g	11036	u	8	273			pmagpy-4.2.24-1	8.26e-08	1.19e-09	6.11e-09	3.99e-09
CS5-8b_LP-DIR-T-1696	CS5-8b_LP-DIR-T	CS5-8b	3.2	10.1	-37.6	0	0	0.0	0.0	14	848.0	This study	hargrave 2023-03-14 09:36:22	LT-T-Z:LP-DIR-T	g	11037	u	8	273			pmagpy-4.2.24-1	8.820000000000002e-08	2.53e-09	9.79e-10	4.220000000000001e-09
CS5-8b_LP-DIR-T-1697	CS5-8b_LP-DIR-T	CS5-8b	4.0	17.3	-24.5	0	0	0.0	0.0	15	853.0	This study	hargrave 2023-03-14 14:35:21	LT-T-Z:LP-DIR-T	g	11038	u	8	273			pmagpy-4.2.24-1	7.07e-08	1.9e-09	1.41e-09	4.3e-09
CS5-8b_LP-DIR-T-1698	CS5-8b_LP-DIR-T	CS5-8b	4.8	12.5	-22.9	0	0	0.0	0.0	16	857.0	This study	hargrave 2023-03-15 08:52:36	LT-T-Z:LP-DIR-T	g	11039	u	8	273			pmagpy-4.2.24-1	8.150000000000001e-08	2.82e-09	4.18e-09	4.6e-09
CS5-8b_LP-DIR-T-1699	CS5-8b_LP-DIR-T	CS5-8b	5.6	8.8	-35.1	0	0	0.0	0.0	17	861.0	This study	hargrave 2023-03-15 15:32:11	LT-T-Z:LP-DIR-T	g	11040	u	8	273			pmagpy-4.2.24-1	6.230000000000001e-08	1.58e-09	4.120000000000001e-09	4.3e-09
CS5-8b_LP-DIR-T-1700	CS5-8b_LP-DIR-T	CS5-8b	3.9	23.6	-28.1	0	0	0.0	0.0	18	867.0	This study	hargrave 2023-03-16 09:07:08	LT-T-Z:LP-DIR-T	g	11041	u	8	273			pmagpy-4.2.24-1	7.98e-08	2.8100000000000004e-09	2.46e-09	3.98e-09
CS5-8b_LP-DIR-T-1701	CS5-8b_LP-DIR-T	CS5-8b	4.6	20.1	-30.9	0	0	0.0	0.0	19	875.0	This study	hargrave 2023-03-16 17:39:58	LT-T-Z:LP-DIR-T	g	11042	u	8	273			pmagpy-4.2.24-1	6.38e-08	2.5600000000000003e-09	1.09e-09	4.35e-09
CS5-8b_LP-DIR-T-1702	CS5-8b_LP-DIR-T	CS5-8b	3.8	31.8	-27.3	0	0	0.0	0.0	20	884.0	This study	hargrave 2023-03-17 10:39:56	LT-T-Z:LP-DIR-T	g	11043	u	8	273			pmagpy-4.2.24-1	7.79e-08	2.36e-09	1.3800000000000002e-09	4.44e-09
CS5-8b_LP-DIR-T-1703	CS5-8b_LP-DIR-T	CS5-8b	5.5	18.9	-36.2	0	0	0.0	0.0	21	892.0	This study	hargrave 2023-03-17 18:43:52	LT-T-Z:LP-DIR-T	g	11044	u	8	273			pmagpy-4.2.24-1	5.4e-08	2.1e-09	1.62e-09	4.589999999999999e-09
CS5-8b_LP-DIR-T-1704	CS5-8b_LP-DIR-T	CS5-8b	4.2	30.9	-26.5	0	0	0.0	0.0	22	904.0	This study	hargrave 2023-03-19 14:29:52	LT-T-Z:LP-DIR-T	g	11045	u	8	273			pmagpy-4.2.24-1	7.47e-08	2.8000000000000003e-09	1.93e-09	4.4e-09
CS5-8b_LP-DIR-T-1705	CS5-8b_LP-DIR-T	CS5-8b	4.7	24.4	-51.1	0	0	0.0	0.0	23	906.0	This study	hargrave 2023-03-20 09:13:39	LT-T-Z:LP-DIR-T	g	11046	u	8	273			pmagpy-4.2.24-1	4.12e-08	2.36e-09	1.17e-09	3.19e-09
CS5-8b_LP-DIR-T-1706	CS5-8b_LP-DIR-T	CS5-8b	5.0	41.3	-21.7	0	0	0.0	0.0	24	911.0	This study	hargrave 2023-03-20 14:19:46	LT-T-Z:LP-DIR-T	g	11047	u	8	273			pmagpy-4.2.24-1	6.45e-08	1.5e-09	3.64e-09	4.31e-09
CS5-8b_LP-DIR-T-1707	CS5-8b_LP-DIR-T	CS5-8b	3.5	351.5	-65.0	0	0	0.0	0.0	25	918.0	This study	hargrave 2023-03-21 09:16:00	LT-T-Z:LP-DIR-T	g	11048	u	8	273			pmagpy-4.2.24-1	3.23e-08	6.87e-10	1.04e-09	3.45e-09
CS5-8b_LP-DIR-T-1708	CS5-8b_LP-DIR-T	CS5-8b	4.5	19.4	-13.9	0	0	0.0	0.0	26	928.0	This study	hargrave 2023-03-21 13:50:18	LT-T-Z:LP-DIR-T	g	11049	u	8	273			pmagpy-4.2.24-1	7.96e-08	1.23e-09	3.04e-09	5.35e-09
CS5-8b_LP-DIR-T-1709	CS5-8b_LP-DIR-T	CS5-8b	5.8	252.1	-73.3	0	0	0.0	0.0	27	938.0	This study	hargrave 2023-03-21 17:54:51	LT-T-Z:LP-DIR-T	g	11050	u	8	273			pmagpy-4.2.24-1	2.69e-08	1.25e-09	3.560000000000001e-09	3.71e-09
CS7-2b_LP-DIR-T-1710	CS7-2b_LP-DIR-T	CS7-2b	0.7	244.0	58.7	0	0	0.0	0.0	0	273.0	This study	hargrave 2023-02-02 18:45:48	LT-NO:LP-DIR-T	g	11051	u	8	273			pmagpy-4.2.24-1	6.51e-08	3.52e-10	5.77e-10	5.74e-10
CS7-2b_LP-DIR-T-1711	CS7-2b_LP-DIR-T	CS7-2b	0.7	248.4	60.7	0	0	0.0	0.0	1	77.0	This study	hargrave 2023-02-05 15:08:24	LT-LT-Z:LP-DIR-T	g	11052	u	8	273			pmagpy-4.2.24-1	6.92e-08	6.58e-10	5.31e-10	3.13e-10
CS7-2b_LP-DIR-T-1712	CS7-2b_LP-DIR-T	CS7-2b	1.3	255.0	49.6	0	0	0.0	0.0	2	423.0	This study	hargrave 2023-02-16 21:51:32	LT-T-Z:LP-DIR-T	g	11053	u	8	273			pmagpy-4.2.24-1	3.93e-08	8.490000000000002e-10	4.06e-10	2.65e-10
CS7-2b_LP-DIR-T-1713	CS7-2b_LP-DIR-T	CS7-2b	3.1	259.3	45.7	0	0	0.0	0.0	3	523.0	This study	hargrave 2023-02-17 14:20:31	LT-T-Z:LP-DIR-T	g	11054	u	8	273			pmagpy-4.2.24-1	3.07e-08	1.62e-09	5.83e-10	2.37e-10
CS7-2b_LP-DIR-T-1714	CS7-2b_LP-DIR-T	CS7-2b	4.4	260.0	38.5	0	0	0.0	0.0	4	623.0	This study	hargrave 2023-02-17 20:53:30	LT-T-Z:LP-DIR-T	g	11055	u	8	273			pmagpy-4.2.24-1	1.89e-08	1.3900000000000002e-09	4.83e-10	1.24e-10
CS7-2b_LP-DIR-T-1715	CS7-2b_LP-DIR-T	CS7-2b	2.7	260.1	36.8	0	0	0.0	0.0	5	648.0	This study	hargrave 2023-02-18 15:14:53	LT-T-Z:LP-DIR-T	g	11056	u	8	273			pmagpy-4.2.24-1	1.71e-08	7.5e-10	4.18e-10	1.8000000000000002e-10
CS7-2b_LP-DIR-T-1716	CS7-2b_LP-DIR-T	CS7-2b	2.5	263.9	36.4	0	0	0.0	0.0	6	673.0	This study	hargrave 2023-02-19 08:46:59	LT-T-Z:LP-DIR-T	g	11057	u	8	273			pmagpy-4.2.24-1	1.6100000000000002e-08	6.64e-10	4.05e-10	1.39e-10
CS7-2b_LP-DIR-T-1717	CS7-2b_LP-DIR-T	CS7-2b	2.9	262.9	33.2	0	0	0.0	0.0	7	723.0	This study	hargrave 2023-02-20 11:41:26	LT-T-Z:LP-DIR-T	g	11058	u	8	273			pmagpy-4.2.24-1	1.37e-08	6.27e-10	4.12e-10	1.4500000000000002e-10
CS7-2b_LP-DIR-T-1718	CS7-2b_LP-DIR-T	CS7-2b	1.7	265.6	25.5	0	0	0.0	0.0	8	773.0	This study	hargrave 2023-02-20 17:05:39	LT-T-Z:LP-DIR-T	g	11059	u	8	273			pmagpy-4.2.24-1	1.03e-08	2.25e-10	3.5000000000000003e-10	1.42e-10
CS7-2b_LP-DIR-T-1719	CS7-2b_LP-DIR-T	CS7-2b	10.8	246.2	53.4	0	0	0.0	0.0	9	823.0	This study	hargrave 2023-02-21 10:25:53	LT-T-Z:LP-DIR-T	g	11060	u	8	273			pmagpy-4.2.24-1	1.88e-09	1e-10	2.4e-10	2.75e-10
CS7-2b_LP-DIR-T-1720	CS7-2b_LP-DIR-T	CS7-2b	6.1	247.3	50.6	0	0	0.0	0.0	10	823.0	This study	hargrave 2023-02-21 12:41:51	LT-T-Z:LP-DIR-T	g	11061	u	8	273			pmagpy-4.2.24-1	1.86e-09	1.04e-10	1.1000000000000001e-10	1.89e-10
CS7-2b_LP-DIR-T-1721	CS7-2b_LP-DIR-T	CS7-2b	9.5	264.5	32.6	0	0	0.0	0.0	11	830.0	This study	hargrave 2023-02-21 17:21:33	LT-T-Z:LP-DIR-T	g	11062	u	8	273			pmagpy-4.2.24-1	2.6e-09	1.2e-10	3.25e-10	3.02e-10
CS7-2b_LP-DIR-T-1722	CS7-2b_LP-DIR-T	CS7-2b	3.0	268.0	23.0	0	0	0.0	0.0	12	830.0	This study	hargrave 2023-02-21 18:46:29	LT-T-Z:LP-DIR-T	g	11063	u	8	273			pmagpy-4.2.24-1	2.79e-09	1.16e-10	1.97e-10	1.74e-11
CS7-2b_LP-DIR-T-1723	CS7-2b_LP-DIR-T	CS7-2b	9.7	293.3	27.5	0	0	0.0	0.0	13	834.0	This study	hargrave 2023-02-22 13:02:55	LT-T-Z:LP-DIR-T	g	11064	u	8	273			pmagpy-4.2.24-1	3.01e-09	1.93e-10	3.79e-10	3.4700000000000004e-10
CS7-2b_LP-DIR-T-1724	CS7-2b_LP-DIR-T	CS7-2b	3.6	291.7	18.8	0	0	0.0	0.0	14	834.0	This study	hargrave 2023-02-22 14:07:11	LT-T-Z:LP-DIR-T	g	11065	u	8	273			pmagpy-4.2.24-1	3.29e-09	1.16e-10	2.4500000000000003e-10	1.2900000000000002e-11
CS7-2b_LP-DIR-T-1725	CS7-2b_LP-DIR-T	CS7-2b	23.7	204.4	38.0	0	0	0.0	0.0	15	838.0	This study	hargrave 2023-02-22 19:45:24	LT-T-Z:LP-DIR-T	g	11066	u	8	273			pmagpy-4.2.24-1	1.45e-09	1.83e-10	4.87e-10	4.01e-10
CS7-2b_LP-DIR-T-1726	CS7-2b_LP-DIR-T	CS7-2b	13.0	262.7	9.7	0	0	0.0	0.0	16	843.0	This study	hargrave 2023-02-23 13:58:48	LT-T-Z:LP-DIR-T	g	11067	u	8	273			pmagpy-4.2.24-1	2.5e-09	1.6199999999999998e-10	4.91e-10	4.57e-10
CS7-2b_LP-DIR-T-1727	CS7-2b_LP-DIR-T	CS7-2b	1.7	266.3	-0.4	0	0	0.0	0.0	17	843.0	This study	hargrave 2023-02-23 15:30:50	LT-T-Z:LP-DIR-T	g	11068	u	8	273			pmagpy-4.2.24-1	3e-09	9.609999999999998e-11	2.56e-10	1.06e-11
CS7-3b_LP-DIR-T-1728	CS7-3b_LP-DIR-T	CS7-3b	1.2	295.4	66.6	0	0	0.0	0.0	0	273.0	This study	hargrave 2023-02-02 18:47:16	LT-NO:LP-DIR-T	g	11069	u	8	273			pmagpy-4.2.24-1	4.5700000000000006e-08	3.98e-10	7.979999999999999e-10	4.11e-10
CS7-3b_LP-DIR-T-1729	CS7-3b_LP-DIR-T	CS7-3b	2.3	282.0	66.3	0	0	0.0	0.0	1	77.0	This study	hargrave 2023-02-05 15:09:54	LT-LT-Z:LP-DIR-T	g	11070	u	8	273			pmagpy-4.2.24-1	4.48e-08	7.95e-10	1.7e-09	2.11e-10
CS7-3b_LP-DIR-T-1730	CS7-3b_LP-DIR-T	CS7-3b	5.2	268.7	59.3	0	0	0.0	0.0	2	423.0	This study	hargrave 2023-02-16 21:53:03	LT-T-Z:LP-DIR-T	g	11071	u	8	273			pmagpy-4.2.24-1	2.82e-08	2.49e-09	6.809999999999999e-10	3.37e-10
CS7-3b_LP-DIR-T-1731	CS7-3b_LP-DIR-T	CS7-3b	2.2	273.4	56.9	0	0	0.0	0.0	3	523.0	This study	hargrave 2023-02-17 14:22:02	LT-T-Z:LP-DIR-T	g	11072	u	8	273			pmagpy-4.2.24-1	2.19e-08	6.16e-10	6.12e-10	2.08e-10
CS7-3b_LP-DIR-T-1732	CS7-3b_LP-DIR-T	CS7-3b	1.5	274.3	52.3	0	0	0.0	0.0	4	623.0	This study	hargrave 2023-02-17 20:55:02	LT-T-Z:LP-DIR-T	g	11073	u	8	273			pmagpy-4.2.24-1	1.54e-08	2.65e-10	3.66e-10	9.7e-11
CS7-3b_LP-DIR-T-1733	CS7-3b_LP-DIR-T	CS7-3b	3.0	273.8	51.6	0	0	0.0	0.0	5	648.0	This study	hargrave 2023-02-18 15:16:24	LT-T-Z:LP-DIR-T	g	11074	u	8	273			pmagpy-4.2.24-1	1.33e-08	6.26e-10	3.93e-10	1.01e-10
CS7-3b_LP-DIR-T-1734	CS7-3b_LP-DIR-T	CS7-3b	6.7	273.2	50.3	0	0	0.0	0.0	6	673.0	This study	hargrave 2023-02-19 08:48:30	LT-T-Z:LP-DIR-T	g	11075	u	8	273			pmagpy-4.2.24-1	1.2e-08	1.36e-09	4.43e-10	1.12e-10
CS7-3b_LP-DIR-T-1735	CS7-3b_LP-DIR-T	CS7-3b	4.9	273.4	46.3	0	0	0.0	0.0	7	723.0	This study	hargrave 2023-02-20 11:42:57	LT-T-Z:LP-DIR-T	g	11076	u	8	273			pmagpy-4.2.24-1	9.32e-09	7.570000000000001e-10	3.27e-10	3.31e-11
CS7-3b_LP-DIR-T-1736	CS7-3b_LP-DIR-T	CS7-3b	3.9	269.8	38.7	0	0	0.0	0.0	8	773.0	This study	hargrave 2023-02-20 17:07:10	LT-T-Z:LP-DIR-T	g	11077	u	8	273			pmagpy-4.2.24-1	6.55e-09	4.12e-10	2.69e-10	9.99e-12
CS7-3b_LP-DIR-T-1737	CS7-3b_LP-DIR-T	CS7-3b	17.7	222.3	74.1	0	0	0.0	0.0	9	823.0	This study	hargrave 2023-02-21 10:29:02	LT-T-Z:LP-DIR-T	g	11078	u	8	273			pmagpy-4.2.24-1	7.610000000000001e-10	7.15e-11	1.88e-10	2.17e-10
CS7-3b_LP-DIR-T-1738	CS7-3b_LP-DIR-T	CS7-3b	10.3	246.3	67.3	0	0	0.0	0.0	10	823.0	This study	hargrave 2023-02-21 12:44:24	LT-T-Z:LP-DIR-T	g	11079	u	8	273			pmagpy-4.2.24-1	7.190000000000001e-10	7.93e-11	8.080000000000001e-11	1.39e-10
